update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,kl,success_rate,clip_fraction,approx_kl_k3,sigma_mean,mean_log_std,boundary_fraction,return_mean,return_std,return_min,return_max
204,26112,61.56811816581517,446,0.7508772015571594,0.0,0.7508772015571594,0.7508772015571594,500.0,0.0,500.0,500.0,11.773762702941895,0.1822381466627121,0.02573070302605629,0.0020133471116423607,10.601385570264679,0.003567964071407914,0.0,0.0,1.4399804513232084e-06,1.3013348666122677,0.2631148546934128,0.44204696823251144,0.7508772015571594,0.0,0.7508772015571594,0.7508772015571594
205,26240,60.997889556366005,449,0.7508772015571594,0.0,0.7508772015571594,0.7508772015571594,500.0,0.0,500.0,500.0,11.776256561279297,0.1497890204191208,0.013336997479200363,0.0001772278337739408,13.616683882025576,0.006525927688926458,0.0,0.0,7.928832701509236e-07,1.3018070301617528,0.2634778469800949,0.44221263552339446,0.7508772015571594,0.0,0.7508772015571594,0.7508772015571594
206,26368,60.385300460984475,451,0.7508772015571594,0.0,0.7508772015571594,0.7508772015571594,500.0,0.0,500.0,500.0,11.778841018676758,0.13942907750606537,-0.004309158772230148,0.00016084843082353473,12.432948541604006,0.005693676881492138,0.0,0.0,1.2813094372177147e-06,1.3022915419070917,0.2638502312558038,0.4423825712800486,0.7508772015571594,0.0,0.7508772015571594,0.7508772015571594
207,26496,60.191762127744404,453,0.7508772015571594,0.0,0.7508772015571594,0.7508772015571594,500.0,0.0,500.0,500.0,11.781871795654297,0.1615581512451172,-0.00952809676527977,0.0001951233425643295,15.496779128512479,0.007719967979937792,0.0,0.0,1.9977812826255104e-06,1.302864433058558,0.26429044561726706,0.44258344387540866,0.7508772015571594,0.0,0.7508772015571594,0.7508772015571594
208,26624,61.75393341762414,455,0.827407717704773,0.0,0.827407717704773,0.827407717704773,500.0,0.0,500.0,500.0,11.7848482131958,0.3207595646381378,-0.16220861673355103,0.02300122193992138,16.77091293767746,0.01270124688744545,0.0,0.0,2.442943696223665e-05,1.3034205609966016,0.26471926271915436,0.4427793981152964,0.827407717704773,0.0,0.827407717704773,0.827407717704773
209,26752,60.81791236104665,457,0.827407717704773,0.0,0.827407717704773,0.827407717704773,500.0,0.0,500.0,500.0,11.787809371948242,0.39353930950164795,-0.027195950970053673,0.0015187762910500169,12.16238836936175,0.014558902941644192,0.0,0.0,1.1752955288102385e-05,1.3039726503381195,0.26514514642102377,0.44297404501661336,0.827407717704773,0.0,0.827407717704773,0.827407717704773
210,26880,61.8484236379995,459,0.827407717704773,0.0,0.827407717704773,0.827407717704773,500.0,0.0,500.0,500.0,11.791255950927734,0.43979302048683167,-0.12374337762594223,0.013390036299824715,16.81439484082958,0.02245365083217621,0.0,0.0,3.6620244827645365e-06,1.304609185005757,0.2656345175845282,0.44319739224437893,0.827407717704773,0.0,0.827407717704773,0.827407717704773
211,27008,59.90799089134954,462,5.560863018035889,0.0,5.560863018035889,5.560863018035889,500.0,0.0,500.0,500.0,11.79485034942627,0.4158382713794708,-0.017582198604941368,0.016181418672204018,18.480416843247777,0.02163024991750717,0.0,0.0,1.1968051694566384e-05,1.3053342967459034,0.26619155279227663,0.4434515419441086,5.560863018035889,0.0,5.560863018035889,5.560863018035889
212,27136,63.684991674476976,464,5.560863018035889,0.0,5.560863018035889,5.560863018035889,500.0,0.0,500.0,500.0,11.798818588256836,0.2709182798862457,0.039185356348752975,0.0015551261603832245,13.282548387670943,0.0075119733810424805,0.0,0.0,2.5039955289685167e-05,1.3060487042999884,0.26673910660403116,0.4437011282051258,5.560863018035889,0.0,5.560863018035889,5.560863018035889
213,27264,61.58674261208701,466,5.560863018035889,0.0,5.560863018035889,5.560863018035889,500.0,0.0,500.0,500.0,11.804197311401367,0.1531134843826294,0.020186690613627434,0.011417608708143234,17.316591506964453,0.00982404313981533,0.0,0.0,3.357111199875362e-05,1.3071155295944155,0.26755870452948977,0.4440750988488264,5.560863018035889,0.0,5.560863018035889,5.560863018035889
214,27392,60.89634798346624,468,5.560863018035889,0.0,5.560863018035889,5.560863018035889,500.0,0.0,500.0,500.0,11.809581756591797,0.0978391170501709,-0.00664870161563158,0.0011855735210701823,18.992759333880297,0.013308991678059101,0.0,0.0,4.035105121147353e-06,1.308144935689915,0.2683479296309607,0.44443490449259915,5.560863018035889,0.0,5.560863018035889,5.560863018035889
215,27520,62.040159688398,470,0.7090387344360352,0.0,0.7090387344360352,0.7090387344360352,500.0,0.0,500.0,500.0,11.814958572387695,0.16984246671199799,-0.009033575654029846,0.004996863659471273,10.732942969423975,0.004207142628729343,0.0,0.0,2.6335783331887797e-05,1.309131530513668,0.2691025116613933,0.4447785733296362,0.7090387344360352,0.0,0.7090387344360352,0.7090387344360352
216,27648,59.77563404685711,472,0.7090387344360352,0.0,0.7090387344360352,0.7090387344360352,500.0,0.0,500.0,500.0,11.820738792419434,0.2324289232492447,-0.014725452288985252,0.00013982983364257962,16.258859462274646,0.0088566355407238,0.0,0.0,5.788568614661926e-06,1.310206208341567,0.2699227120195116,0.4451517964774539,0.7090387344360352,0.0,0.7090387344360352,0.7090387344360352
217,27776,61.07717255503444,475,0.7090387344360352,0.0,0.7090387344360352,0.7090387344360352,500.0,0.0,500.0,500.0,11.827173233032227,0.20954102277755737,-0.007832014933228493,0.0003273678303230554,20.66118999335151,0.013691192492842674,0.0,0.0,8.274001629615668e-06,1.3115876075406625,0.2709752640553883,0.44563041491121747,0.7090387344360352,0.0,0.7090387344360352,0.7090387344360352
218,27904,61.493796281055964,477,0.7090387344360352,0.0,0.7090387344360352,0.7090387344360352,500.0,0.0,500.0,500.0,11.835302352905273,0.16622333228588104,-0.007753927260637283,0.00024352762557100505,9.070098701464985,0.0032260778825730085,0.0,0.0,1.6467782188556157e-05,1.3130497839153847,0.2720879784652165,0.44613612569996725,0.7090387344360352,0.0,0.7090387344360352,0.7090387344360352
219,28032,61.78883026681929,479,1.841012954711914,0.0,1.841012954711914,1.841012954711914,500.0,0.0,500.0,500.0,11.844076156616211,0.17922796308994293,0.007440985180437565,0.0024133287370204926,1.4023377427523294,0.0005684039788320661,0.0,0.0,1.469814742449671e-05,1.3148627304310856,0.27346482021468027,0.4467613413963661,1.841012954711914,0.0,1.841012954711914,1.841012954711914
220,28160,63.07111433160498,481,1.841012954711914,0.0,1.841012954711914,1.841012954711914,500.0,0.0,500.0,500.0,11.856714248657227,0.16675975918769836,0.01811416819691658,0.0008723221835680306,3.501514114431425,0.0007441460620611906,0.0,0.0,2.2325260943034664e-05,1.317328042869347,0.2753342262336186,0.4476096689028623,1.841012954711914,0.0,1.841012954711914,1.841012954711914
221,28288,62.366253440262,483,1.841012954711914,0.0,1.841012954711914,1.841012954711914,500.0,0.0,500.0,500.0,11.870511054992676,0.3416481018066406,-0.09851938486099243,0.011615847237408161,18.312307862708487,0.01710345409810543,0.0,0.0,0.0001370659883832559,1.31996890050046,0.2773239420992987,0.4485100641774264,1.841012954711914,0.0,1.841012954711914,1.841012954711914
222,28416,62.16528617670881,485,1.841012954711914,0.0,1.841012954711914,1.841012954711914,500.0,0.0,500.0,500.0,11.882719993591309,0.6162835955619812,-0.32740306854248047,0.09062881022691727,22.182177239580053,0.05271109938621521,0.0,0.0,0.0001407655217917636,1.322133964844463,0.2789526326315744,0.44924658003602136,1.841012954711914,0.0,1.841012954711914,1.841012954711914
223,28544,62.345699330429674,488,8.960287094116211,0.0,8.960287094116211,8.960287094116211,500.0,0.0,500.0,500.0,11.896875381469727,0.8476942181587219,-0.2671821415424347,0.26438552141189575,7.334043943719116,0.09375826269388199,0.0,0.0,0.00040580483619123697,1.325038217523866,0.2811389969927924,0.4502356496773811,8.960287094116211,0.0,8.960287094116211,8.960287094116211
224,28672,61.67326036141639,490,8.960287094116211,0.0,8.960287094116211,8.960287094116211,500.0,0.0,500.0,500.0,11.910165786743164,0.6373739838600159,0.06974330544471741,0.01026004459708929,17.12643970632649,0.05193701386451721,0.0,0.0,0.00032978630042634904,1.3274240284143712,0.2829283071415765,0.45104377872257556,8.960287094116211,0.0,8.960287094116211,8.960287094116211
225,28800,63.05363266855458,492,8.960287094116211,0.0,8.960287094116211,8.960287094116211,500.0,0.0,500.0,500.0,11.920677185058594,0.18359266221523285,0.05919194966554642,0.07690109312534332,17.789939832073983,0.01405036635696888,0.0,0.0,0.00022001036268193275,1.3293013454525067,0.28433285653591156,0.45167745609225907,8.960287094116211,0.0,8.960287094116211,8.960287094116211
226,28928,60.88911682746998,494,8.960287094116211,0.0,8.960287094116211,8.960287094116211,500.0,0.0,500.0,500.0,11.92874526977539,-0.02119825780391693,-0.0065948995761573315,0.017239456996321678,15.387551507852756,0.018446531146764755,0.0,0.0,2.687867709028069e-05,1.33073766868897,0.2854062872273581,0.45216150991878595,8.960287094116211,0.0,8.960287094116211,8.960287094116211
227,29056,62.75359213355305,496,1.6983453035354614,0.0,1.6983453035354614,1.6983453035354614,500.0,0.0,500.0,500.0,11.934843063354492,-0.04635009169578552,-0.02891780622303486,0.0031851239036768675,14.997450047061529,0.02015393041074276,0.0,0.0,1.5149490536714438e-05,1.3318412619272695,0.28623016817229135,0.4525328534688775,1.6983453035354614,0.0,1.6983453035354614,1.6983453035354614
228,29184,61.05069654329035,498,1.6983453035354614,0.0,1.6983453035354614,1.6983453035354614,500.0,0.0,500.0,500.0,11.939712524414062,0.06522932648658752,-0.030086707323789597,0.0011668747756630182,13.220326245644637,0.009853488765656948,0.0,0.0,3.492474206723273e-05,1.332727451535042,0.2868913326944624,0.4528307726622142,1.6983453035354614,0.0,1.6983453035354614,1.6983453035354614
229,29312,59.75442394794127,501,1.6983453035354614,0.0,1.6983453035354614,1.6983453035354614,500.0,0.0,500.0,500.0,11.94430160522461,0.5908229351043701,-0.14638318121433258,0.13190360367298126,14.695057014764147,0.03873236104846001,0.0,0.0,0.0007483108784072101,1.3335875378716529,0.28753272550446646,0.4531197057391611,1.6983453035354614,0.0,1.6983453035354614,1.6983453035354614
230,29440,60.3641171030625,503,1.6983453035354614,0.0,1.6983453035354614,1.6983453035354614,500.0,0.0,500.0,500.0,11.948219299316406,0.6386260986328125,0.010573413223028183,0.003440229455009103,17.581200220073335,0.049554724246263504,0.0,0.0,1.0693347576307133e-05,1.334329791901498,0.2880866697856358,0.45336933390295264,1.6983453035354614,0.0,1.6983453035354614,1.6983453035354614
231,29568,60.77644467628818,505,3.8894524574279785,0.0,3.8894524574279785,3.8894524574279785,500.0,0.0,500.0,500.0,11.951910018920898,0.5816647410392761,0.028041981160640717,0.02622724324464798,22.073212206232757,0.046226292848587036,0.0,0.0,4.049698691233061e-05,1.3350183471715353,0.28860028300966534,0.4536007448453435,3.8894524574279785,0.0,3.8894524574279785,3.8894524574279785
232,29696,61.50982457579523,507,3.8894524574279785,0.0,3.8894524574279785,3.8894524574279785,500.0,0.0,500.0,500.0,11.955212593078613,0.43998217582702637,0.031598564237356186,0.005803131498396397,15.477841009648674,0.018808767199516296,0.0,0.0,3.678027860587463e-05,1.3356299791715167,0.2890556752681732,0.4538057593248425,3.8894524574279785,0.0,3.8894524574279785,3.8894524574279785
233,29824,60.832728580116196,509,3.8894524574279785,0.0,3.8894524574279785,3.8894524574279785,500.0,0.0,500.0,500.0,11.958541870117188,0.4806428849697113,-0.46701371669769287,0.3576204180717468,15.500489833417303,0.024173898622393608,0.0,0.0,2.549658893258311e-05,1.3363010676065006,0.28955132194927763,0.45402809810522055,3.8894524574279785,0.0,3.8894524574279785,3.8894524574279785
234,29952,61.795935289969165,512,3.8894524574279785,0.0,3.8894524574279785,3.8894524574279785,500.0,0.0,500.0,500.0,11.962162017822266,0.5586373805999756,-0.2005995810031891,0.01633775793015957,25.42612580822383,0.04698296636343002,0.0,0.0,8.033396443352103e-05,1.3370060124916257,0.2900688946247101,0.4542596552470109,3.8894524574279785,0.0,3.8894524574279785,3.8894524574279785
235,30080,61.355925361827005,514,8.620381355285645,0.0,8.620381355285645,8.620381355285645,500.0,0.0,500.0,500.0,11.966020584106445,0.7092751264572144,0.05157233029603958,0.028014712035655975,12.059984234340648,0.05589856207370758,0.0,0.0,9.528045666229445e-06,1.337779726289241,0.29063903859683443,0.4545151499741946,8.620381355285645,0.0,8.620381355285645,8.620381355285645
236,30208,61.462053225427184,516,8.620381355285645,0.0,8.620381355285645,8.620381355285645,500.0,0.0,500.0,500.0,11.969932556152344,0.6294915080070496,-0.03808322548866272,0.02039666846394539,17.535240406781984,0.04556425288319588,0.0,0.0,3.723930421983823e-05,1.3385140818878989,0.29118232641901287,0.4547590365383066,8.620381355285645,0.0,8.620381355285645,8.620381355285645
237,30336,64.01617840507254,518,8.620381355285645,0.0,8.620381355285645,8.620381355285645,500.0,0.0,500.0,500.0,11.973421096801758,0.47076043486595154,0.03532398119568825,0.008761122822761536,12.409878045032912,0.01925731636583805,0.0,0.0,5.7960074627771974e-05,1.3391821654917102,0.29167810508183073,0.45498189749645546,8.620381355285645,0.0,8.620381355285645,8.620381355285645
238,30464,64.6517266402426,520,8.620381355285645,0.0,8.620381355285645,8.620381355285645,500.0,0.0,500.0,500.0,11.979043960571289,0.17490342259407043,0.04254746437072754,0.04772024229168892,13.825331397815305,0.005677760113030672,0.0,0.0,0.000182872885488905,1.3403561431239956,0.2925544168267931,0.4553768397368853,8.620381355285645,0.0,8.620381355285645,8.620381355285645
239,30592,62.675672652990514,522,2.388115167617798,0.0,2.388115167617798,2.388115167617798,500.0,0.0,500.0,500.0,11.9842529296875,0.022270923480391502,-0.12896624207496643,0.07266220450401306,13.938824012079479,0.011807916685938835,0.0,0.0,1.467659149056999e-05,1.3413151296941466,0.29326966404914856,0.45569907840510787,2.388115167617798,0.0,2.388115167617798,2.388115167617798
240,30720,63.61723221014613,524,2.388115167617798,0.0,2.388115167617798,2.388115167617798,500.0,0.0,500.0,500.0,11.989158630371094,0.07736791670322418,-0.13333868980407715,0.0040246774442493916,22.977950218642402,0.02062838152050972,0.0,0.0,7.513794844271615e-05,1.3422564599083675,0.29397148745400564,0.45601521435283543,2.388115167617798,0.0,2.388115167617798,2.388115167617798
241,30848,60.54459617814225,527,2.388115167617798,0.0,2.388115167617798,2.388115167617798,500.0,0.0,500.0,500.0,11.993946075439453,0.19952833652496338,-0.09052512049674988,0.0007590900058858097,9.950951141336452,0.003910101018846035,0.0,0.0,4.762166281579994e-05,1.3431660281567894,0.29464962227003916,0.4563206765235074,2.388115167617798,0.0,2.388115167617798,2.388115167617798
242,30976,59.33437700004653,529,2.388115167617798,0.0,2.388115167617798,2.388115167617798,500.0,0.0,500.0,500.0,11.998271942138672,0.3295923173427582,-0.044296424835920334,0.0015273279277607799,13.863565045152004,0.009357589296996593,0.0,0.0,1.9649325622594915e-05,1.3439565811656278,0.29523820536477224,0.45658563730797674,2.388115167617798,0.0,2.388115167617798,2.388115167617798
243,31104,62.039163173572774,531,4.658075332641602,0.0,4.658075332641602,4.658075332641602,500.0,0.0,500.0,500.0,12.001823425292969,0.33965256810188293,0.05787227302789688,0.005622728727757931,22.411640319859487,0.01915564201772213,0.0,0.0,8.497559065290261e-06,1.3445956639864323,0.2957137737955366,0.4567996744532497,4.658075332641602,0.0,4.658075332641602,4.658075332641602
244,31232,58.627687461785925,533,4.658075332641602,0.0,4.658075332641602,4.658075332641602,500.0,0.0,500.0,500.0,12.00478744506836,0.30074504017829895,0.024256467819213867,0.0004253718361724168,8.105539012957392,0.003858318319544196,0.0,0.0,1.3345960724109318e-05,1.3451722812533884,0.2961430421897343,0.4569929092634682,4.658075332641602,0.0,4.658075332641602,4.658075332641602
245,31360,61.29653499966033,535,4.658075332641602,0.0,4.658075332641602,4.658075332641602,500.0,0.0,500.0,500.0,12.007955551147461,0.23625490069389343,0.039974018931388855,0.0006133740535005927,14.817746886945551,0.0067664035595953465,0.0,0.0,1.5234358215820976e-05,1.3457839376468201,0.29659850682531086,0.45719795998998486,4.658075332641602,0.0,4.658075332641602,4.658075332641602
246,31488,61.3659541894163,538,4.658075332641602,0.0,4.658075332641602,4.658075332641602,500.0,0.0,500.0,500.0,12.010950088500977,0.17653095722198486,0.017830658704042435,0.0005346841644495726,18.9871611971924,0.011189102195203304,0.0,0.0,4.532202638074523e-06,1.3463348327102338,0.2970080929143088,0.4573822308048691,4.658075332641602,0.0,4.658075332641602,4.658075332641602
247,31616,62.2535248373598,540,0.5478577017784119,0.0,0.5478577017784119,0.5478577017784119,500.0,0.0,500.0,500.0,12.013650894165039,0.16909682750701904,0.018460869789123535,0.002183550503104925,11.840820661331698,0.0047442009672522545,0.0,0.0,1.5442246876773424e-06,1.3468434614118772,0.29738626735551016,0.4575523729247903,0.5478577017784119,0.0,0.5478577017784119,0.5478577017784119
248,31744,63.039794955157596,542,0.5478577017784119,0.0,0.5478577017784119,0.5478577017784119,500.0,0.0,500.0,500.0,12.016141891479492,0.14775100350379944,0.007021263241767883,3.992116398876533e-05,13.835861825978448,0.006506639067083597,0.0,0.0,1.4980774949435727e-06,1.3473246710158422,0.2977440186909267,0.457713319106785,0.5478577017784119,0.0,0.5478577017784119,0.5478577017784119
249,31872,63.777032253159476,544,0.5478577017784119,0.0,0.5478577017784119,0.5478577017784119,500.0,0.0,500.0,500.0,12.018698692321777,0.1569380909204483,-0.006672981660813093,0.00012137841258663684,18.80373836175072,0.011183126829564571,0.0,0.0,3.3911398986674612e-06,1.3478170550561666,0.29810998695237295,0.45787794422588,0.5478577017784119,0.0,0.5478577017784119,0.5478577017784119
250,32000,62.432229567687166,546,1.136176347732544,0.0,1.136176347732544,1.136176347732544,500.0,0.0,500.0,500.0,12.02130126953125,0.18342573940753937,-0.01714909076690674,0.000956771313212812,12.285998291607088,0.004823395516723394,0.0,0.0,3.405870756978402e-06,1.3483163556268118,0.29848119616508484,0.4580449463874719,1.136176347732544,0.0,1.136176347732544,1.136176347732544
251,32128,61.99780380309983,548,1.136176347732544,0.0,1.136176347732544,1.136176347732544,500.0,0.0,500.0,500.0,12.024024963378906,0.22372722625732422,0.013217649422585964,0.0007315310649573803,16.96444734578102,0.008559529669582844,0.0,0.0,7.939335660012148e-07,1.3488579379624084,0.29888308899743216,0.4582256016025145,1.136176347732544,0.0,1.136176347732544,1.136176347732544
252,32256,60.72038157402452,550,1.136176347732544,0.0,1.136176347732544,1.136176347732544,500.0,0.0,500.0,500.0,12.02692699432373,0.2264084368944168,-0.0014142419677227736,0.00042273293365724385,16.36416437880391,0.008078346960246563,0.0,0.0,1.177890794679115e-06,1.3494215243521304,0.29930078983306885,0.45841325874931144,1.136176347732544,0.0,1.136176347732544,1.136176347732544
253,32384,62.311241143757,552,1.136176347732544,0.0,1.136176347732544,1.136176347732544,500.0,0.0,500.0,500.0,12.03028678894043,0.20516453683376312,0.007341221906244755,0.00016111155855469406,15.337261397035856,0.00697369733825326,0.0,0.0,1.2242785487615038e-06,1.3500816435183107,0.29978996089526583,0.4586330120680456,1.136176347732544,0.0,1.136176347732544,1.136176347732544
254,32512,62.67671167243929,555,0.9180858731269836,0.0,0.9180858731269836,0.9180858731269836,500.0,0.0,500.0,500.0,12.033658981323242,0.18943604826927185,0.011181492358446121,0.006080285646021366,18.9795521876677,0.010779856704175472,0.0,0.0,1.5586095969410962e-06,1.3507441826318973,0.30027990681784494,0.4588529027485379,0.9180858731269836,0.0,0.9180858731269836,0.9180858731269836
255,32640,60.315648248032645,557,0.9180858731269836,0.0,0.9180858731269836,0.9180858731269836,500.0,0.0,500.0,500.0,12.037049293518066,0.22670021653175354,0.005505289416760206,0.0004487468977458775,15.259063759392792,0.00734019186347723,0.0,0.0,1.2173827599326614e-06,1.3513931118633433,0.30075954113687786,0.45906811623680044,0.9180858731269836,0.0,0.9180858731269836,0.9180858731269836
256,32768,62.66654978548763,559,0.9180858731269836,0.0,0.9180858731269836,0.9180858731269836,500.0,0.0,500.0,500.0,12.040846824645996,0.17954298853874207,0.02514984831213951,0.00014257252041716129,15.87753183267565,0.00807905849069357,0.0,0.0,1.757162294779846e-06,1.3521393467019593,0.30131155252456665,0.4593158996561119,0.9180858731269836,0.0,0.9180858731269836,0.9180858731269836
257,32896,61.15552639432814,561,0.9180858731269836,0.0,0.9180858731269836,0.9180858731269836,500.0,0.0,500.0,500.0,12.044672012329102,0.16941243410110474,0.013472231104969978,7.234912482090294e-05,17.616310351806234,0.009968981146812439,0.0,0.0,1.5515606719418429e-06,1.352898382294533,0.30187274302755085,0.4595677457156909,0.9180858731269836,0.0,0.9180858731269836,0.9180858731269836
258,33024,59.690359579131815,563,0.9681435823440552,0.0,0.9681435823440552,0.9681435823440552,500.0,0.0,500.0,500.0,12.048514366149902,0.1697566658258438,0.030214864760637283,0.0018466581823304296,13.496993897231471,0.0061200764030218124,0.0,0.0,1.5058969893289031e-06,1.3536268351146528,0.3024109261376517,0.4598091866300291,0.9681435823440552,0.0,0.9681435823440552,0.9681435823440552
259,33152,59.818705962930004,566,0.9681435823440552,0.0,0.9681435823440552,0.9681435823440552,500.0,0.0,500.0,500.0,12.051729202270508,0.24295839667320251,-0.09583233296871185,0.013441166840493679,11.745646690099896,0.00450660428032279,0.0,0.0,4.924754193780245e-06,1.3541917259794154,0.3028293550014496,0.4599971205420425,0.9681435823440552,0.0,0.9681435823440552,0.9681435823440552
260,33280,59.127175690134344,568,0.9681435823440552,0.0,0.9681435823440552,0.9681435823440552,500.0,0.0,500.0,500.0,12.054527282714844,0.2837756276130676,-0.01317339763045311,0.0004067412519361824,15.338327867982791,0.008440203964710236,0.0,0.0,3.1657762065151474e-06,1.3547548133994598,0.30324662157467436,0.46018456907775,0.9681435823440552,0.0,0.9681435823440552,0.9681435823440552
261,33408,58.881447643013225,570,0.9681435823440552,0.0,0.9681435823440552,0.9681435823440552,500.0,0.0,500.0,500.0,12.057541847229004,0.28016698360443115,-0.01630379445850849,0.0005096762906759977,13.45227668188976,0.006905681453645229,0.0,0.0,1.1955021363974083e-06,1.3553367554702547,0.3036771076066153,0.460377805557199,0.9681435823440552,0.0,0.9681435823440552,0.9681435823440552
